|BX| |---Muon(0)----| |---Muon(1)----| |---Muon(2)----| |---Muon(3)----| |---Muon(4)----| |---Muon(5)----| |---Muon(6)----| |---Muon(7)----| |---Muon(8)----| |---Muon(9)----| |---Muon(10)---| |---Muon(11)---| |---Muon(12)---| |---Muon(13)---| |---Muon(14)---| |---Muon(15)---| |---Muon(16)---| |---Muon(17)---| |---Muon(18)---| |---Muon(19)---| |---Muon(20)---| |---Muon(21)---| |---Muon(22)---| |---Muon(23)---| |---Muon(24)---| |---Muon(25)---| |---Muon(26)---| |---Muon(27)---| |---Muon(28)---| |---Muon(29)---| |---Muon(30)---| |---Muon(31)---| |---Muon(32)---| |---Muon(33)---| |---Muon(34)---| |---Muon(35)---| |---Muon(36)---| |---Muon(37)---| |---Muon(38)---| |---Muon(39)---| |---Muon(40)---| |---Muon(41)---| |---Muon(42)---| |---Muon(43)---| |---Muon(44)---| |---Muon(45)---| |---Muon(46)---| |---Muon(47)---| |---Muon(48)---| |---Muon(49)---| |---Muon(50)---| |---Muon(51)---| |---Muon(52)---| |---Muon(53)---| |---Muon(54)---| |---Muon(55)---| |---Muon(56)---| |---Muon(57)---| |---Muon(58)---| |---Muon(59)---| |---Muon(60)---| |---Muon(61)---| |---Muon(62)---| |---Muon(63)---| |---Muon(64)---| |---Muon(65)---| |---Muon(66)---| |---Muon(67)---| |---Muon(68)---| |---Muon(69)---| |---Muon(70)---| |---Muon(71)---| |---Muon(72)---| |---Muon(73)---| |---Muon(74)---| |---Muon(75)---| |---Muon(76)---| |---Muon(77)---| |---Muon(78)---| |---Muon(79)---| |---Muon(80)---| |---Muon(81)---| |---Muon(82)---| |---Muon(83)---| |---Muon(84)---| |---Muon(85)---| |---Muon(86)---| |---Muon(87)---| |---Muon(88)---| |---Muon(89)---| |---Muon(90)---| |---Muon(91)---| |---Muon(92)---| |---Muon(93)---| |---Muon(94)---| |---Muon(95)---| |---Muon(96)---| |---Muon(97)---| |---Muon(98)---| |---Muon(99)---| |--Muon(100)---| |--Muon(101)---| |--Muon(102)---| |--Muon(103)---| |--Muon(104)---| |--Muon(105)---| |--Muon(106)---| |--Muon(107)---|
0010 00000001271ae618 000000005f9ae618 000000012f8dc620 00000002379ae6f0 0000000167940618 000000015f1a4204 000000042f9ae618 00000003571ae6f0 000000037f180618 000000050f16620a 00000005179ae6f0 00000005379142f0 000000067798a6f0 000000061f9a460c 000000062f0f0620 000000082f18a618 000000074799240a 000000082f92641c 00000000010ca618 00000001178ca618 000000007f89861c 000000025f8b4428 00000001470c260a 00000002178c0624 000000031f0c061c 000000040f8c0614 000000041f890432 000000045f8c0618 00000005170ac609 0000000467098608 00000006170d4620 00000007070a4618 000000062f8ac609 000000084f0ba41c 00000007770b4518 00000008778ca618 000000004fb92628 000000002f04e418 000000001f3c8220 00000001173b240c 000000010f05a632 000000012788a820 0000000167bc228c 000000016f39868c 000000020700061c 000000022fbba620 000000026f838228 0000000267baee1c 0000000327000420 000000027f81c718 000000031f03e224 0000000367bc8818 000000043708ae18 0000000377062607 00000004473ce224 000000044706ec1c 0000000507b92c18 000000055f384824 000000052f876e24 000000052fbc281c 000000057f008632 00000006573b2e1c 0000000627076246 0000000707bc2228 000000071fbf0420 0000000707038218 00000008073c2224 000000073f3a6618 000000074fbf0818 000000084f3a6618 000000084f00061c 000000084706e418 000000012fb54618 0000000037b48228 000000000f340632 0000000157b2c618 000000025f37041c 0000000237346c18 0000000437b40620 000000040fb3e25a 000000030f370420 000000056733e620 000000047fb4c428 0000000557b68418 000000070fb4c428 0000000607b60c1c 000000073736843c 000000075fb3661c 0000000847354628 000000082734065a 000000006f264618 0000000017252618 000000001fa92618 000000020f264618 000000014fa646f0 0000000237264428 000000040f26e618 000000033faac60c 0000000407b242f0 000000052fa76618 0000000507248609 0000000517aec620 000000072f29221c 000000060fa88205 000000064f2f6607 00000007772e4418 00000008272da41c 0000000847264618
0011 0000000137180609 000000003f1a46f0 00000000010dc232 00000002179806f0 000000024714a618 000000026719c606 000000031799c205 00000003378f8250 000000031f926432 000000044799c6f0 000000052f99c6f0 000000044791441c 000000064719c618 000000061798a618 000000065f102618 000000084f992606 00000008670dc63c 000000075f180605 00000001178c2228 00000000178d463c 00000000478b4428 000000024f8d4618 00000001470ac620 00000002078a043c 00000003378ac610 00000004078c0632 00000004370acc46 000000046f0ca224 00000004478ca63c 00000005178d4624 000000070f0b4424 000000071f0d4620 000000063f890418 00000008578b4424 000000077f8b4464 00000007578ac63c 0000000017000646 0000000007baee18 000000002fbdc61c 000000012fbc8218 000000010f88a60c 000000007f85a628 000000016f000628 0000000217062e0c 000000016f38a428 000000026f800e3c 0000000237038246 000000025fb9e41c 000000033785a618 00000003173ea6b4 000000027f85a718 000000042fbc2620 00000003773a6618 000000041f39ea18 0000000477392418 000000043f05a618 00000004673c8464 000000054f01c624 000000054f05a664 000000051fbb2e24 000000061f852a1c 000000064786ec1c 000000057f824c18 00000006770006f0 0000000677b84a28 0000000727bc2c32 0000000817bdcc18 000000073f39e432 000000080f800650 000000087706e607 0000000847376a1c 000000082f07c618 000000012fb3e610 000000005f32c218 000000004f37041c 000000026fb4c41c 000000023fb2c618 000000013f32c620 000000040fb5460e 0000000347b3661c 000000031f340620 000000054fb48606 000000054f37043c 0000000457b2c632 0000000617b4c432 000000066f354718 0000000717b70418 0000000857b54608 000000075fb40632 000000082fb40718 000000006f264618 000000011f26e605 0000000001ada420 000000024fa646f0 0000000277b242f0 000000024731023c 0000000407ada420 0000000307a6461c 00000003572da418 0000000477a92618 000000050fa522f0 0000000477ac020c 000000061726e6f0 000000065f2766f0 000000065f29a620 000000085fb24618 00000008072ac618 0000000837252618
0012 000000012f0dc2a0 000000000f15461c 0000000047140618 000000016f1ae618 000000020f192618 000000026790a607 00000004179a46f0 000000034f99c6f0 0000000337914224 000000046f9a4618 000000055798a6f0 0000000577166618 000000065f980607 00000006179a4620 000000070f9ae6f0 000000075719c6f0 000000085f1ae6f0 000000076f15c628 0000000017898c18 000000011f0ca228 000000001f0c0624 00000002778d4618 000000014f0ac678 000000016f0d42f0 000000027f8d4618 000000032f09041c 00000004170ba428 00000004670b8624 000000052789861c 00000005778c0620 000000070f0c2218 0000000657898420 000000062709861c 000000077f8a0518 00000008270b4450 00000008078d4218 0000000007bcea18 000000001f000628 0000000007b84c18 000000007707ce20 000000005fbdca1c 000000007fbc2e18 000000016f808420 0000000207038318 000000021705a650 000000027701cc1c 000000024fba66b4 000000021f08a646 000000033f86241c 000000031fbc2e20 00000003573c8818 0000000417038418 00000003773a6608 000000041fb844b4 0000000457010e1c 0000000457084a18 0000000447852818 0000000547b84a46 000000051fba6718 000000051f07cc14 000000061f000628 00000006373ba432 000000057f3c883c 000000072788a68c 00000006673c8818 000000072fba6e20 000000076f85a664 00000008073b2e1c 00000007573f8632 0000000847bb2618 0000000827000e50 0000000857808518 000000012732c2f0 0000000017b36618 000000006734c418 000000016f354620 000000020fb36620 000000024f354718 000000036fb70610 000000040f354618 000000034734c4b4 000000047734c41c 000000055fb70418 000000052fb70220 000000071fb3e218 000000057fb4061c 000000072f368478 0000000747b54664 000000077f34c518 0000000837b40618 000000000fb1a61c 0000000067aac61c 000000006fa76606 0000000167264618 000000021f25c6f0 000000013f25c205 000000034fada446 000000033725261c 0000000307252618 0000000567a64618 000000044726e204 000000047fb1a61c 000000070fa766f0 0000000667a80607 000000061fa76618 000000074fa76618 000000083fae4428 000000081f2ac628
0013 000000006f18a606 000000007f926432 00000000379ae6f0 000000022f91c61c 00000002771a46f0 000000013f9806f0 00000003779ae61c 00000003379a4618 000000031716e6f0 000000044f914618 000000045f9a46f0 000000056f18a6f0 000000061f9a4605 000000073799c6f0 000000070f1a46f0 00000008071a4618 0000000757180618 00000007479a4620 000000002f8ac614 00000000470d461c 00000000778acc1c 000000015f8c0618 00000002070ca61c 00000002170a0620 000000027f8d4618 000000041f0d4218 00000004070ac610 000000055f090432 00000005478d4618 00000005770c263c 000000061f0ac718 000000072f8ac618 000000057f0c063c 00000007470ac61c 000000085f0acc28 000000076f0ca224 0000000037016418 000000001708ac18 000000005703848c 000000007f38461c 000000011785a61c 000000005f04e620 0000000207838220 000000016f3b263c 000000014f838518 000000027780065a 000000025f876432 000000022f38a624 000000031f05aa28 0000000327b7660e 000000030fbf0e20 00000004373ce224 000000037788ae1c 000000036f800718 000000043f83e21c 0000000467bc8228 0000000447b8ae1c 000000055785a428 000000053f38a61c 000000052f00081c 000000064701c620 000000057f3a6620 000000057f03ee18 0000000677ba6718 0000000717392418 000000066f04ee20 000000075f052620 0000000817038c18 000000080f3e4e20 000000085781c63c 000000086f3ce80c 000000085fbae818 000000004737048c 000000012f32c61c 0000000057b4061c 000000025734c45a 0000000267b70818 0000000177b3e21c 000000032fb54618 000000042732c224 000000033732c28c 000000054fb54618 000000044fb5a620 0000000527b4c43c 000000070fb3e60a 0000000637348228 000000073732c606 000000075732c620 000000084f32c620 0000000767354624 000000001f2526f0 0000000127a526f0 00000000012da45a 0000000177b24224 0000000227a6e4f0 000000025f2e4418 0000000417a6e6f0 0000000317a88618 0000000377aec23c 0000000537a6e6f0 00000005372ac618 0000000477a6461c 0000000677a48210 000000057f2e460c 000000070faf6418 00000007472ac620 000000077f2a4606 0000000777a6e605
0014 000000000119c618 000000007f19c618 00000000270f0618 000000020f914646 000000024f8dc620 000000015798a6f0 000000033f11423c 000000040f99c618 00000003271a46f0 00000005370dc218 000000046f11c21c 0000000517180405 000000071711c418 000000070f98a620 000000066f99c6f0 00000008471806f0 000000076f19c618 00000007478e6624 00000001178ac609 000000002f8ac632 00000000070b4420 000000026789061c 00000001778ac614 00000002778d463c 000000042f8ca61c 000000037f0b0606 0000000347890818 000000053f8d4232 000000051f890432 00000005678b8246 0000000667890418 000000061f8c0618 00000007370ac61c 00000007470acc20 000000084f0ba518 000000077f0c0632 000000002f08a428 000000001785a650 0000000047392c18 000000006f838818 000000012f80068c 000000007f000609 000000016737660c 000000017f83e318 000000021787c61c 000000024f3a6628 000000023f3ce228 0000000237800620 000000030fbb2e18 0000000317052c1c 000000034f05a664 0000000367810e24 0000000427838318 000000037f3c8318 0000000507876c28 000000047fba6609 000000046f04e41c 00000005273ea61c 000000056f83ee18 0000000547bce218 000000060781cc18 000000064fbc8220 000000062f38a407 000000065fbdc620 000000070f3a6628 000000070f04641c 0000000767800318 0000000807bdc61c 00000008073a6628 00000008273a661c 000000084fbc8420 0000000837376632 000000003f3702a0 000000001fb3e618 0000000077b2c618 0000000167370418 0000000277368428 000000022fb40632 000000033f34c450 0000000307b40664 000000037733e606 000000047fb4063c 0000000467b6060a 000000052f368c18 0000000647b60418 000000071f34c518 0000000627b48624 0000000877b46432 000000085fb70518 000000080f368424 000000000f2646f0 0000000037a6e624 000000010fa646f0 00000002372f6628 000000017f324224 00000002172766f0 000000030f280205 0000000407aac618 00000003072da432 00000005272da41c 0000000477a5c618 000000045fb24618 000000067f2806f0 00000006272526f0 000000064fa5c6f0 000000075f2e4428 0000000857b24232 000000083f2fe61c
0015 000000003719c618 000000012f0f0228 000000000f1926f0 000000015f1926f0 000000026792e618 000000015f940628 000000032799c618 00000003571a46f0 0000000337914228 000000045f8f0618 00000005078f0218 000000053f14061c 000000060f9806f0 000000065f19c60a 000000072f1ae6f0 0000000877154618 00000008479ae205 000000084f938424 00000001370b4518 00000000478bac32 000000001f0c2606 00000002178a0c0a 000000024f0ac61c 000000016f0a0607 000000037f8c065a 000000032f0ac628 0000000437098418 0000000507090420 000000052f0c0618 00000005578d4618 000000071f8ca250 00000006778c8628 000000064f0a0c18 000000076f0d428c 00000008570b4432 000000082f8ca632 000000004f376c1c 0000000017bce220 0000000027038232 000000006f3f0e10 0000000107062a20 000000006783263c 000000020f3b281c 000000016f08a418 000000021784e81c 000000027705a6a0 000000024f3a660e 000000022737661c 000000031f05a618 0000000347bf0e18 0000000307ba6c14 000000041f376620 00000004070382c8 000000036782461c 000000044f3eae18 0000000457b76718 000000043f062650 000000053fba668c 0000000567800646 000000053f83e646 000000061f3f0c18 0000000657838432 000000057fbce420 0000000667bf8a0e 000000072f3c8418 000000072737661c 00000008073f0818 0000000757bdc246 000000080783e41c 000000084fba660c 0000000867084818 000000086fbc8818 000000006fb3e2f0 0000000001354c1c 000000000f32c2f0 000000026f370478 000000016fb40624 000000025f336218 000000035fb5c718 000000043732c28c 000000040f33661c 000000054fb2c610 000000050737041c 0000000577b3e620 000000064732c224 000000071734c418 000000062fb54618 0000000837336620 0000000757b4c418 000000087735061c 000000012725c607 0000000017324618 000000007f2f661c 000000017f308618 000000023fa5c205 000000017f292618 0000000377276405 000000036f2da420 000000030725c618 000000047725c6f0 000000053f2766f0 000000050faa46f0 000000066fa52618 0000000617a76618 000000073732461c 000000086726e605 000000080729a606 0000000777a646f0
0016 000000010f9ae618 000000007f10a204 0000000037992618 000000014f12e60c 000000022719c6f0 000000013f17861c 000000034f978618 00000003571b8206 000000032f11c246 000000052f15c204 000000050f1926f0 00000004578dc624 000000057f19c6f0 000000063712e432 000000071719c6f0 000000075799c618 00000008471a4609 000000080f19c6f0 00000000778c0618 00000000178d4618 000000007f098c1c 000000020f098c24 000000022f0d4618 0000000247890418 000000040f8d461c 000000031f0a461c 00000003570c0618 0000000457098c18 00000004778c2232 000000052f8b8610 000000071f8b445a 000000065f0d4618 00000006378ac610 00000007778b441c 000000081f8ac718 00000008578ac63c 000000003f800818 0000000017b84608 000000000183ee18 000000006705a620 0000000107b8aa18 000000005f3a661c 000000016f800628 000000020f392e1c 00000001673ba418 00000002373a6624 000000026f3b2620 000000021fbc8464 000000034f03881c 000000031fb9e618 000000032705a618 0000000417bc261c 000000037f800c1c 000000042703841c 000000046700061c 000000047f39e620 000000043f884a20 000000056784ee18 000000056f3f8e20 00000005573ba41c 000000060f88ae18 0000000627bdc628 00000006473a6632 000000072f00061c 0000000677862828 000000067f3c2228 0000000767076420 0000000747b8ae18 000000077fb84432 000000083f08aa1c 000000084fbea718 000000081f3a6632 00000000373362f0 0000000127b40624 000000005fb2c620 0000000157b4cc1c 000000021733661c 0000000247b60618 000000032fb4c4c8 000000040733e224 000000030fb2c620 000000056734c428 000000046f32c224 000000047fb7043c 000000070f33e218 000000060fb4cc18 0000000667b2c6f0 000000085fb40718 000000077732c224 000000083733e606 000000001fa886f0 000000006fa5c618 0000000127aec618 000000014fb24609 0000000207a5c6f0 0000000257a6e6f0 0000000317280618 00000004372526f0 0000000347264605 000000050f26e6f0 0000000457a646f0 000000054fa646f0 000000070f29260c 000000070f2526f0 000000067f310250 000000076f2da41c 0000000827280618 0000000777a76618
0017 00000000171a4618 000000007799c605 000000005712640a 000000023f1926f0 00000002670e6618 0000000277126446 00000004279806f0 00000003470dc2a0 000000033798061c 000000051f1ae618 000000053716e628 000000055712e204 000000071f98a61c 000000064f926418 000000061798a618 00000007778dc2f0 000000074f1a46f0 0000000827992618 000000003f0c0c18 000000001f0a661c 000000012f090610 000000026f0ac620 00000001770b4420 00000002178d4618 00000003270c2606 000000032f09048c 000000040f8ac718 00000005470c2624 000000046f0b4518 00000005670ac628 00000007370b4c20 000000070f0ac418 00000006378b4518 000000080f0ac620 00000007670c0620 00000008578ba432 00000000470766a0 0000000027816418 00000000073a6650 000000010fb84a18 000000005fbb2618 000000012f052a24 00000001573a6718 000000017f000620 000000015788ae1c 000000024787c224 0000000277ba6628 0000000227384a18 0000000327bb2418 000000032f84e518 000000027f062e24 000000043705a61c 000000035f07663c 000000035f38483c 0000000447b9ec18 000000046f85a718 000000047f80081c 000000052f062c20 0000000547ba6646 0000000547bdc61c 00000006573b2618 000000063f04e81c 000000060fba6646 000000071f05a61c 000000066786e518 000000067fb76a24 000000075fbb2e14 0000000807be4824 000000077f06ec0a 0000000827392c0c 0000000867bf0e18 0000000877bbae1c 0000000127b2c618 000000004fb5461c 000000002734061c 0000000267b54650 000000015fb2c628 000000023fb70432 000000041f32c61c 0000000307b2c624 000000032f354610 000000043fb5461c 000000047fb54609 0000000537b54718 000000062fb54610 000000057f33661c 000000064f340628 000000083fb2c21c 000000076fb36232 0000000757b5463c 0000000107a766f0 0000000037a806f0 000000004f2fe618 000000024f2a4606 0000000227a766f0 000000025f25c6f0 0000000317a646f0 0000000347288632 0000000337aac628 000000054fa64624 0000000517276618 000000053fa92605 0000000707a76618 00000007372f6618 0000000657a5c61c 000000077fa64605 0000000837af621c 0000000877a52618
0018 00000000671a461c 000000001796e618 000000010f1ae618 0000000267166628 00000002271ae624 00000002071926f0 000000030f1806f0 000000037f178628 000000030f11c418 000000046f954618 000000043f91c606 00000005771a46f0 000000061f14a618 000000067f98a620 00000006079a46f0 000000085f92e418 000000074f0f8620 000000082f978618 000000000f8a0418 00000001178ac618 000000002f0b4464 000000025f8ba424 00000002378b0607 00000001670c0618 0000000427090818 00000003378b4518 000000037f0a0c18 000000055f8d4224 000000054f0b4432 000000047f8c061c 00000007378b4432 000000061f0ac618 000000063f0d428c 00000007570b4632 000000084f0c2218 00000008778c2220 000000004fb76a18 00000000173a6628 000000001f05aa18 000000007702a618 000000007708a620 000000006785ae3c 000000014785a718 0000000147800718 00000001573c2264 000000025f38a864 000000023787663c 0000000277000620 000000033fbce632 0000000347ba6718 000000034f032628 0000000437052c1c 000000037f3a6618 000000036783ee0a 000000050f824618 000000044707ce1c 000000045703e218 000000053785a61c 0000000527ba663c 000000054783823c 000000061780068c 0000000637bdc61c 0000000647b7c818 000000067f05a624 0000000667376818 000000066f80081c 000000080fbcea18 00000007678004b4 000000076fbb2446 000000085704e418 0000000877824608 0000000867876e1c 000000001732c60a 000000002f370420 000000004732c21c 000000024f35460e 000000016736061c 0000000227354718 000000041fb4c450 000000030fb54650 0000000347b464c8 000000055fb4c432 000000043fb2c620 0000000527b54718 000000067733661c 000000062fb70446 000000063fb4c518 0000000747b70a18 000000085fb4c418 0000000807b70428 0000000137b1040a 0000000017a76618 000000003fa92618 000000013fab6608 00000002772526f0 0000000237276618 0000000337a64618 000000035fa88664 00000003672e440c 000000043fa92605 000000053728860c 0000000477a80618 00000006672fe628 000000067fa646f0 000000072729a608 000000075f25c618 0000000817aa4632 000000086fa9a605
0019 000000006f18061c 00000000171ae618 0000000127902618 00000002670dc61c 000000017798a6f0 000000026f19c6f0 000000034f926418 000000036f98a204 0000000437178618 000000046f0f82f0 000000047f9806f0 0000000567992618 000000060f1ae618 000000065f18a6f0 000000072f19c605 00000007671806f0 000000085f1a4618 0000000827192606 00000000018d4618 000000003f89041c 00000001178ca228 000000016f8b448c 000000013f8b4428 00000002378ba518 000000033f090428 00000003770d4618 00000003078c0664 00000005070b443c 000000044f0ac618 00000004670d4618 00000006278c0618 000000067709068c 00000007178b4428 000000082f0c0620 000000085f8b4446 00000007570a0c18 0000000057000620 000000001f38a620 000000000fbf863c 000000007fba6628 00000001273a6c20 000000011738481c 0000000207008e18 000000017f084828 000000017f3c22a0 000000022f3a6628 000000025f88a418 00000002673c2e50 000000027f800e1c 000000027f37ca18 000000034787c23c 000000040f3b243c 000000043706ee18 000000037703ee28 000000047786e464 000000046f3c2a28 000000044705a664 000000055787c65a 000000056f05a63c 000000052fbce20e 000000064fba6e1c 00000006273ba420 000000064786ec20 000000071f88a846 00000007373b2e1c 000000065f00061c 0000000777b92518 000000081705a618 000000076f3dc628 00000008673c823c 00000008273f0420 0000000877062628 000000006f340618 000000003fb60418 0000000107370418 000000017f32c220 000000021f354646 000000015fb4c432 0000000327368609 0000000337b46424 0000000417b54609 0000000577b5463c 0000000547b546a0 0000000477b54610 0000000737b60618 000000062f354632 00000007073406c8 000000080fb48614 0000000747354609 000000083fb4061c 000000011f25261c 000000007726e6f0 00000001272fe61c 000000024fa6e6f0 000000020726e605 0000000277264618 0000000407a5c6f0 000000042f2b66f0 0000000367a766f0 000000051726e618 000000050729a620 00000005672ec205 00000007172646f0 0000000677a766f0 000000063fa76618 000000076f26e6f0 000000080fa526f0 00000008272766f0
0020 00000000779ae6f0 000000001719c6f0 0000000127978632 000000023f140418 000000022f18a618 00000001570dc63c 000000031f16e61c 00000003579806f0 00000003278dc650 000000053f1ae6f0 000000047799c6f0 00000005370dc232 00000006671926f0 00000006179b8618 000000064792e446 0000000857178618 000000083f99c606 000000074718a618 000000002f8ac608 000000011f0ca608 00000001178a043c 000000022f8c061c 00000001578ac61c 00000001678d4610 00000003470ac618 00000003070bac18 000000041f0c225a 00000005570c22f0 00000005278d4618 00000004678ca620 00000007078d4618 00000006570c0c46 0000000627098624 000000075f8c063c 00000008270b445a 00000008470ca61c 000000000705a646 0000000027be461c 000000001787c232 000000011f3ba43c 000000005f384e18 0000000117376420 000000013f852e20 000000017f884818 000000021738ae18 000000026f800664 000000025f08a420 0000000237bc881c 0000000337838432 000000027f808e28 0000000327b98628 000000040f000632 00000003773a6650 000000036f05a718 0000000507800628 000000046f08a420 000000050739ee18 000000054f04e428 000000053f076618 0000000557000418 000000060f37ca1c 000000060f800624 00000006073ce28c 0000000707bb241c 000000067f838278 0000000737b8ac10 000000076f08a518 000000074700041c 000000075fba6718 0000000837862718 000000083fb8421c 000000083f08a232 0000000077b4061c 0000000117b54610 0000000047354614 000000023f32c61c 0000000247368420 0000000217b4cc14 000000033fb36224 000000033fb68428 000000040f370420 0000000557b54606 0000000577b3661c 0000000477b4c428 000000064f340632 000000057fb40632 0000000677b50610 0000000807b2c224 000000083f346618 000000086734c464 0000000057ac0418 000000007fa88618 0000000067252618 000000026f2c0204 0000000257288628 0000000227b24628 000000037fa64605 0000000317a6e6f0 000000035f2a4605 0000000527b24620 0000000567a646f0 0000000527a64206 000000070f26e6f0 0000000627af661c 000000057f252618 000000073f2646f0 000000080f2fe2c8 000000076f25c6f0
0021 000000005f9ae618 000000000710a2f0 000000001716e618 00000002171ae618 00000002471a46f0 000000015f0e6618 000000037f98a6f0 000000031f19c6f0 00000003379022f0 000000053f1a4618 000000047718a6f0 000000054f8f0618 0000000677978618 0000000607138618 000000060719c6f0 000000075f9926f0 000000080719c605 000000082f9ae6f0 00000000470d4218 00000001278ba428 000000000f0acc20 00000001770d42f0 00000001478ac718 000000020f09841c 00000003378b445a 00000004170b4420 000000027f0ac650 000000054f8a0608 000000045f8c0628 00000005378c0718 000000071f8b4418 00000006378b4428 00000006778c0664 00000008470c0628 000000077f0d4232 00000007478ca624 000000002f06241c 0000000027800618 000000002708a61c 0000000077046628 0000000127bc8228 000000007f808e28 000000016788a4a0 00000001773ba408 0000000147ba6664 000000025fbce21c 0000000267876618 000000022f3d6678 000000032f05a618 000000032f010632 000000027f08ae50 0000000427b9ec1c 0000000377376e18 000000040f03e632 0000000507b76632 000000050f84ee18 000000050f3dc618 000000052fbce220 000000056f83863c 000000056fbf8e09 000000064f3c8818 000000064f038420 000000060f800618 000000067f010228 00000007373a6624 000000070f3a6624 0000000817000608 000000075fbb2a1c 0000000817838418 000000085f046628 000000081f3f8e18 000000085738a478 000000002f34c41c 0000000107b3e620 000000005fb3661c 000000024f354610 000000017fb48278 000000015f360628 0000000417b2c2f0 0000000357b70428 0000000437b5cc18 000000043fb40624 000000047734c446 000000055fb4c432 000000061f348246 0000000647b60c18 0000000737b4cc18 000000075fb40628 0000000857b2c2f0 000000084fb54618 0000000017a5c6f0 000000000f31a620 0000000067264624 0000000217ad2206 0000000247a9a628 000000020fa64618 0000000427a80618 00000003172806f0 000000035f264618 000000050fa646f0 000000043fa5c6f0 00000005072b6632 000000066fa526f0 000000057f28861c 0000000737264624 0000000837264618 000000073fa806f0 0000000837288618
0022 00000000070dc618 000000010f9a4609 000000004798a20a 000000015f99c6f0 00000002679a46f0 000000021f1a46f0 000000031799c6f0 000000040f9a46f0 000000035794a618 000000056713841c 0000000447178718 000000046f91c246 00000006171a46f0 000000065f11461c 000000072f12e40a 00000007470f8250 000000083719c618 00000007471ae207 00000000570b4c20 00000001278b4c28 000000002f8ac608 000000024f0a0632 000000013f890818 000000022f8d461c 000000030f0c061c 000000027f090e24 00000003470d428c 00000005078b823c 000000043f0ac718 000000052f8d4646 0000000647890428 00000007278ac61c 000000065f8d4620 00000008470c06b4 0000000817890850 00000007778ac609 0000000017868664 00000000273b241c 0000000037bf861c 0000000137800c28 0000000107ba6618 000000013785a718 000000014f05a68c 000000017f376878 0000000147000608 0000000257046428 000000025f392c28 00000002773c2624 000000033fbb281c 000000034708a618 000000034780068c 0000000367bdc618 00000004073b2a20 000000040f3f8450 000000046f05a624 000000050f838818 000000043f04e718 000000053f016628 000000056f3f8c18 000000056f86263c 00000006473dc618 000000064701cc1c 000000062f85a6b4 0000000667384e18 000000071f80843c 000000067f05a68c 00000008073b2e20 000000073fbdc610 000000076f800628 0000000877baee20 000000082785a608 000000081f000e0a 0000000057b40618 000000000fb70c0e 0000000037b2c2f0 000000015737041c 000000021f354c18 0000000207b2c628 000000042fb68418 0000000337b4c432 000000042732c63c 000000047fb54432 000000044fb3661c 0000000527354632 0000000607b5463c 000000070f348214 000000073734661c 000000083f336624 0000000817368420 000000075fb40618 0000000077ab665a 00000001073242a0 000000001faa4618 000000014f31a618 000000020f2806f0 000000013faf6607 000000041fa5c618 000000034fa5c618 0000000357b2461c 0000000477ad24c8 00000004572806f0 000000052f2e4608 000000060f2526f0 000000057f2806f0 000000072f2646f0 0000000807a806f0 000000082fafe620 000000083725c6f0
0023 000000000f15461c 000000010f9a46f0 000000003f91c41c 000000021f1926f0 000000025792661c 00000001471a4618 000000031799c6f0 000000041f126432 00000003070dc718 000000055f18060a 00000005778dc2f0 000000044718a624 000000061f1926f0 000000072795c408 000000061f8e6218 00000008079a460c 00000008779ae6f0 000000081f1806f0 000000002f8ac618 00000001170ba450 0000000107090420 00000002370c0628 00000001678c263c 00000002670b4518 00000004278ba618 000000035f898418 000000031f8c061c 000000043f0ac618 000000053f8ca624 00000005078b4428 00000006378ac618 00000006670b4418 000000072f8d4624 000000084f8ac618 000000073f0ca61c 00000008670d4618 0000000017052e20 000000002f3ea518 0000000027876618 00000000673c2220 000000005f010e10 0000000067376e1c 000000016788a60c 000000014700061c 000000016705a618 000000022f38ae3c 00000002473c2224 000000027738ae18 000000031785a63c 0000000347ba6620 0000000357816718 00000004270382c8 000000040fb76478 0000000417062418 000000046f0764c8 000000050f00063c 000000047fb9e820 000000054f376432 000000055f808418 0000000527ba6c18 00000006273f8a1c 000000062f084a1c 000000063f04e518 000000071701c420 0000000717bea620 000000067f04e428 000000075f384318 0000000777bdc618 000000081783e650 000000082738ae20 000000083f3eaa18 000000084f37643c 0000000137346c18 0000000077b54c28 000000002fb4c432 000000014f354620 0000000247b4060c 0000000207b2c61c 000000034f32c63c 000000042fb2c618 000000031734061c 0000000467b3e618 0000000567b68c18 000000055733623c 0000000607360c18 0000000727360c32 000000066f360c0a 0000000807b70418 0000000767b4061c 0000000847370620 000000010fa5c6f0 0000000007310646 0000000047a6e606 000000026f26e618 0000000217a64618 000000026fac0628 0000000417a806f0 000000033f2766f0 000000043726e6f0 0000000477a6e6f0 000000051f2b6618 000000054fa5c6f0 0000000717252618 0000000657288632 0000000637ada428 000000085f2c84a0 0000000847af641c 0000000747252618
